OrderID,CustomerID,OrderDate,TotalAmount
ORDER4837,CUST1457,2023-09-30,265.94
ORDER4838,CUST3277,2023-06-21,87.9
ORDER4839,CUST4435,2023-11-11,340.56
ORDER4840,CUST3478,2023-04-29,389.24
ORDER4841,CUST1137,2023-08-24,241.68
ORDER4842,CUST4285,2023-09-21,197.24
ORDER4843,CUST4457,2023-07-17,158.05
ORDER4844,CUST5277,2023-05-20,360.26
ORDER4845,CUST4415,2023-03-04,264.04
ORDER4846,CUST2565,2023-10-29,164.18
ORDER4847,CUST2323,2023-01-16,88.65
ORDER4848,CUST4315,2023-08-06,282.99
ORDER4849,CUST5405,2023-06-19,73.4
ORDER4850,CUST5280,2023-02-06,228.72
ORDER4851,CUST4776,2023-07-06,130.1
ORDER4852,CUST2509,2023-04-23,40.94
ORDER4853,CUST3022,2023-08-27,159.03
ORDER4854,CUST3333,2023-03-30,379.07
ORDER4855,CUST1688,2023-02-04,50.23
ORDER4856,CUST4942,2023-04-03,48.23
ORDER4857,CUST4438,2023-07-24,451.56
ORDER4858,CUST4401,2023-01-13,252.24
ORDER4859,CUST4248,2023-01-14,361.52
ORDER4860,CUST2960,2023-02-22,332.31
ORDER4861,CUST3043,2023-06-06,117.33
ORDER4862,CUST3869,2023-07-17,266.19
ORDER4863,CUST4562,2023-11-23,31.46
ORDER4864,CUST4577,2023-03-14,327.5
ORDER4865,CUST2223,2023-12-12,278.22
ORDER4866,CUST3329,2023-07-27,407.64
ORDER4867,CUST5183,2023-12-05,257.39
ORDER4868,CUST1421,2023-04-17,64.74
ORDER4869,CUST4832,2023-10-28,389.45
ORDER4870,CUST3436,2023-01-02,410.85
ORDER4871,CUST2606,2023-05-16,226.78
ORDER4872,CUST5989,2023-07-19,272.24
ORDER4873,CUST1188,2023-03-12,429.67
ORDER4874,CUST5658,2023-01-18,42.26
ORDER4875,CUST4435,2023-07-10,417.0
ORDER4876,CUST4815,2023-06-02,306.12
ORDER4877,CUST2749,2023-05-19,399.51
ORDER4878,CUST1551,2023-01-27,203.91
ORDER4879,CUST3081,2023-04-22,384.32
ORDER4880,CUST1370,2023-03-29,338.71
ORDER4881,CUST2631,2023-12-02,155.47
ORDER4882,CUST4468,2023-04-25,407.8
ORDER4883,CUST3301,2023-08-28,278.56
ORDER4884,CUST5215,2023-03-05,140.32
ORDER4885,CUST3801,2023-01-19,310.85
ORDER4886,CUST5045,2023-05-26,448.62
ORDER4887,CUST5314,2023-09-02,202.75
ORDER4888,CUST2497,2023-05-25,418.83
ORDER4889,CUST5695,2023-07-23,303.31
ORDER4890,CUST3606,2023-07-25,491.43
ORDER4891,CUST4350,2023-03-11,217.2
ORDER4892,CUST2057,2023-01-29,160.13
ORDER4893,CUST4065,2023-08-17,198.43
ORDER4894,CUST2223,2023-11-12,490.08
ORDER4895,CUST1907,2023-12-22,276.59
ORDER4896,CUST5386,2023-09-08,465.82
ORDER4897,CUST5343,2023-03-19,143.57
ORDER4898,CUST1097,2023-10-31,66.49
ORDER4899,CUST1184,2023-07-28,145.74
ORDER4900,CUST5099,2023-04-16,415.26
ORDER4901,CUST5789,2023-03-15,365.0
ORDER4902,CUST2937,2023-01-25,268.33
ORDER4903,CUST2277,2023-08-04,357.68
ORDER4904,CUST3899,2023-01-28,199.51
ORDER4905,CUST5918,2023-06-02,307.48
ORDER4906,CUST1354,2023-09-29,458.48
ORDER4907,CUST1815,2023-06-10,267.68
ORDER4908,CUST4956,2023-04-28,410.87
ORDER4909,CUST1728,2023-02-18,177.51
ORDER4910,CUST3698,2023-02-02,455.47
ORDER4911,CUST1359,2023-12-18,22.53
ORDER4912,CUST1843,2023-04-26,464.38
ORDER4913,CUST3664,2023-01-21,243.53
ORDER4914,CUST4488,2023-04-04,29.13
ORDER4915,CUST3302,2023-08-09,187.29
ORDER4916,CUST4082,2023-12-15,167.42
ORDER4917,CUST4087,2023-10-21,231.04
ORDER4918,CUST4160,2023-11-16,70.6
ORDER4919,CUST2585,2023-10-03,44.79
ORDER4920,CUST1435,2023-12-05,54.18
ORDER4921,CUST1383,2023-08-06,461.12
ORDER4922,CUST5270,2023-06-08,309.2
ORDER4923,CUST5705,2023-07-15,274.76
ORDER4924,CUST1982,2023-07-15,147.01
ORDER4925,CUST4645,2023-07-09,187.21
ORDER4926,CUST4864,2023-09-30,289.86
ORDER4927,CUST2203,2023-02-01,453.65
ORDER4928,CUST2374,2023-11-22,152.77
ORDER4929,CUST5297,2023-07-21,426.15
ORDER4930,CUST2460,2023-08-25,30.26
ORDER4931,CUST4217,2023-05-15,186.95
ORDER4932,CUST2103,2023-01-22,135.04
ORDER4933,CUST3399,2023-06-28,401.97
ORDER4934,CUST5065,2023-12-15,75.05
ORDER4935,CUST3663,2023-08-22,66.88
ORDER4936,CUST5716,2023-01-15,122.25
ORDER4937,CUST3115,2023-04-07,197.0
ORDER4938,CUST2195,2023-10-12,435.86
ORDER4939,CUST5965,2023-06-14,87.59
ORDER4940,CUST4683,2023-10-04,290.23
ORDER4941,CUST3782,2023-07-29,389.38
ORDER4942,CUST5422,2023-06-23,428.97
ORDER4943,CUST2059,2023-06-05,313.72
ORDER4944,CUST4054,2023-07-06,92.59
ORDER4945,CUST4537,2023-04-04,209.29
ORDER4946,CUST1345,2023-10-01,179.05
ORDER4947,CUST1957,2023-08-28,207.29
ORDER4948,CUST3337,2023-09-30,133.36
ORDER4949,CUST2203,2023-01-05,351.98
ORDER4950,CUST3142,2023-09-16,247.91
ORDER4951,CUST5920,2023-08-15,280.73
ORDER4952,CUST5542,2023-12-23,50.7
ORDER4953,CUST1800,2023-01-05,360.01
ORDER4954,CUST3919,2023-05-08,404.94
ORDER4955,CUST4164,2023-01-09,170.24
ORDER4956,CUST2180,2023-10-27,326.48
ORDER4957,CUST4483,2023-03-03,113.75
ORDER4958,CUST4351,2023-08-24,93.51
ORDER4959,CUST5154,2023-12-05,370.24
ORDER4960,CUST5253,2023-01-31,492.06
ORDER4961,CUST4665,2023-03-09,239.25
ORDER4962,CUST1570,2023-09-14,498.63
ORDER4963,CUST5382,2023-02-11,476.41
ORDER4964,CUST2294,2023-06-21,394.53
ORDER4965,CUST1926,2023-01-17,130.38
ORDER4966,CUST3803,2023-01-15,401.87
ORDER4967,CUST2742,2023-08-29,242.69
ORDER4968,CUST1669,2023-06-15,284.65
ORDER4969,CUST2889,2023-09-03,177.15
ORDER4970,CUST1347,2023-10-11,34.64
ORDER4971,CUST5204,2023-06-02,483.82
ORDER4972,CUST3018,2023-03-16,290.31
ORDER4973,CUST4523,2023-11-07,210.98
ORDER4974,CUST1947,2023-05-22,93.65
ORDER4975,CUST5459,2023-04-06,379.25
ORDER4976,CUST4219,2023-05-18,183.43
ORDER4977,CUST3027,2023-08-04,199.49
ORDER4978,CUST3123,2023-06-22,147.29
ORDER4979,CUST4978,2023-01-20,418.82
ORDER4980,CUST4107,2023-10-10,83.12
ORDER4981,CUST2334,2023-08-04,436.52
ORDER4982,CUST2470,2023-07-15,430.53
ORDER4983,CUST3312,2023-07-30,71.2
ORDER4984,CUST2442,2023-11-03,197.19
ORDER4985,CUST4748,2023-08-15,471.34
ORDER4986,CUST4016,2023-07-14,366.79
ORDER4987,CUST3573,2023-04-14,83.16
ORDER4988,CUST3690,2023-06-23,341.52
ORDER4989,CUST4926,2023-01-13,483.83
ORDER4990,CUST4253,2023-12-14,427.62
ORDER4991,CUST2617,2023-11-19,208.67
ORDER4992,CUST5740,2023-12-28,211.29
ORDER4993,CUST4607,2023-06-27,267.79
ORDER4994,CUST2437,2023-09-26,338.59
ORDER4995,CUST4557,2023-07-07,98.82
ORDER4996,CUST5248,2023-09-09,152.59
ORDER4997,CUST3147,2023-11-19,289.38
ORDER4998,CUST3524,2023-10-16,231.79
ORDER4999,CUST3660,2023-09-29,189.08
ORDER5000,CUST3480,2023-02-15,479.06
ORDER5001,CUST1324,2023-05-14,150.54
ORDER5002,CUST1661,2023-12-21,234.25
ORDER5003,CUST2698,2023-02-21,59.46
ORDER5004,CUST2656,2023-02-01,245.11
ORDER5005,CUST3644,2023-06-13,451.31
ORDER5006,CUST1458,2023-08-15,415.03
ORDER5007,CUST3755,2023-03-30,42.92
ORDER5008,CUST2661,2023-11-10,29.94
ORDER5009,CUST3629,2023-08-15,412.41
ORDER5010,CUST2780,2023-02-27,206.76
ORDER5011,CUST3332,2023-07-20,459.31
ORDER5012,CUST3616,2023-06-27,87.37
ORDER5013,CUST5275,2023-05-20,118.03
ORDER5014,CUST2046,2023-04-27,386.38
ORDER5015,CUST2493,2023-08-16,325.55
ORDER5016,CUST4598,2023-10-20,321.51
ORDER5017,CUST3100,2023-12-25,148.63
ORDER5018,CUST1509,2023-07-15,486.28
ORDER5019,CUST4031,2023-08-08,229.21
ORDER5020,CUST1865,2023-04-18,135.95
ORDER5021,CUST5342,2023-09-23,454.45
ORDER5022,CUST4810,2023-04-27,460.0
ORDER5023,CUST1981,2023-05-01,180.7
ORDER5024,CUST2173,2023-10-22,156.28
ORDER5025,CUST4324,2023-12-27,114.42
ORDER5026,CUST4559,2023-10-22,397.9
ORDER5027,CUST5824,2023-07-14,118.13
ORDER5028,CUST5194,2023-02-26,182.98
ORDER5029,CUST4884,2023-06-19,390.6
ORDER5030,CUST3254,2023-05-16,347.86
ORDER5031,CUST2432,2023-01-11,390.36
ORDER5032,CUST1708,2023-11-09,153.54
ORDER5033,CUST3098,2023-03-10,431.65
ORDER5034,CUST1483,2023-07-07,334.93
ORDER5035,CUST5807,2023-04-28,186.87
ORDER5036,CUST2575,2023-05-21,339.2
ORDER5037,CUST4209,2023-01-21,100.78
ORDER5038,CUST3018,2023-10-30,281.38
ORDER5039,CUST3446,2023-12-10,50.98
ORDER5040,CUST5763,2023-09-22,473.92
ORDER5041,CUST1868,2023-07-13,37.94
ORDER5042,CUST5704,2023-12-23,384.53
ORDER5043,CUST2012,2023-01-14,393.08
ORDER5044,CUST2657,2023-10-27,480.0
ORDER5045,CUST1842,2023-07-15,276.27
ORDER5046,CUST1244,2023-08-24,104.11
ORDER5047,CUST5915,2023-04-04,212.67
ORDER5048,CUST1904,2023-04-05,457.68
ORDER5049,CUST5402,2023-01-26,48.96
ORDER5050,CUST4655,2023-06-03,205.71
ORDER5051,CUST4880,2023-11-14,491.23
ORDER5052,CUST3412,2023-06-30,263.75
ORDER5053,CUST4432,2023-12-04,92.14
ORDER5054,CUST2599,2023-04-27,95.94
ORDER5055,CUST5597,2023-02-22,205.39
ORDER5056,CUST3079,2023-01-23,324.85
ORDER5057,CUST3847,2023-10-07,176.9
ORDER5058,CUST2647,2023-02-26,152.47
ORDER5059,CUST3972,2023-09-16,145.87
ORDER5060,CUST3509,2023-10-21,398.8
ORDER5061,CUST5906,2023-08-06,427.98
ORDER5062,CUST3326,2023-07-03,120.26
ORDER5063,CUST3780,2023-02-05,301.38
ORDER5064,CUST2981,2023-12-18,356.01
ORDER5065,CUST3610,2023-02-03,421.69
ORDER5066,CUST5356,2023-02-14,405.21
ORDER5067,CUST2887,2023-05-06,71.55
ORDER5068,CUST5264,2023-04-02,274.39
ORDER5069,CUST3313,2023-11-26,84.97
ORDER5070,CUST3922,2023-04-04,114.4
ORDER5071,CUST2309,2023-06-11,421.03
ORDER5072,CUST3968,2023-12-09,381.71
ORDER5073,CUST2056,2023-11-11,257.1
ORDER5074,CUST4593,2023-04-27,398.42
ORDER5075,CUST1916,2023-05-23,148.04
ORDER5076,CUST5620,2023-09-15,266.8
ORDER5077,CUST3805,2023-06-04,354.59
ORDER5078,CUST1469,2023-08-09,437.53
ORDER5079,CUST4436,2023-08-22,426.2
ORDER5080,CUST2332,2023-02-16,142.3
ORDER5081,CUST5853,2023-06-22,195.38
ORDER5082,CUST5603,2023-09-03,339.01
ORDER5083,CUST1169,2023-05-19,86.3
ORDER5084,CUST1098,2023-10-08,196.73
ORDER5085,CUST2949,2023-10-20,449.42
ORDER5086,CUST5286,2023-09-22,165.09
ORDER5087,CUST5802,2023-08-25,416.9
ORDER5088,CUST5616,2023-07-25,207.4
ORDER5089,CUST4667,2023-10-22,44.59
ORDER5090,CUST1620,2023-07-23,461.96
ORDER5091,CUST1129,2023-12-20,67.59
ORDER5092,CUST2372,2023-06-21,157.64
ORDER5093,CUST4498,2023-01-15,428.21
ORDER5094,CUST5594,2023-05-27,98.83
ORDER5095,CUST3802,2023-07-19,395.52
ORDER5096,CUST2927,2023-01-06,333.43
ORDER5097,CUST2227,2023-02-06,295.36
ORDER5098,CUST5174,2023-07-03,299.49
ORDER5099,CUST2151,2023-10-29,110.66
ORDER5100,CUST4921,2023-03-13,341.2
ORDER5101,CUST3790,2023-09-18,64.92
ORDER5102,CUST5626,2023-01-21,126.2
ORDER5103,CUST4720,2023-08-14,46.73
ORDER5104,CUST1496,2023-09-19,219.27
ORDER5105,CUST5644,2023-10-07,430.53
ORDER5106,CUST1320,2023-03-04,165.49
ORDER5107,CUST3047,2023-01-21,444.96
ORDER5108,CUST1244,2023-08-02,373.31
ORDER5109,CUST2791,2023-01-27,57.65
ORDER5110,CUST4429,2023-06-10,496.66
ORDER5111,CUST5193,2023-07-18,133.29
ORDER5112,CUST3191,2023-08-03,450.56
ORDER5113,CUST2389,2023-03-28,30.54
ORDER5114,CUST2064,2023-03-13,493.02
ORDER5115,CUST4939,2023-09-13,25.29
ORDER5116,CUST4559,2023-03-31,274.02
ORDER5117,CUST1144,2023-04-24,482.74
ORDER5118,CUST2235,2023-06-21,163.77
ORDER5119,CUST2557,2023-07-10,477.05
ORDER5120,CUST5807,2023-04-28,286.6
ORDER5121,CUST5668,2023-08-16,152.76
ORDER5122,CUST1554,2023-10-02,114.85
ORDER5123,CUST4424,2023-12-16,414.44
ORDER5124,CUST4670,2023-06-07,101.12
ORDER5125,CUST4144,2023-03-01,463.67
ORDER5126,CUST5283,2023-01-28,339.14
ORDER5127,CUST1533,2023-04-02,170.95
ORDER5128,CUST3534,2023-06-09,424.29
ORDER5129,CUST3515,2023-07-12,308.16
ORDER5130,CUST4687,2023-01-17,199.17
ORDER5131,CUST4675,2023-02-05,47.37
ORDER5132,CUST1275,2023-04-15,177.87
ORDER5133,CUST1828,2023-03-13,356.02
ORDER5134,CUST1636,2023-11-20,364.09
ORDER5135,CUST2439,2023-08-22,125.86
ORDER5136,CUST2038,2023-01-18,208.18
ORDER5137,CUST3777,2023-07-17,325.4
ORDER5138,CUST3473,2023-03-06,441.16
ORDER5139,CUST1221,2023-10-20,133.54
ORDER5140,CUST1898,2023-11-02,149.45
ORDER5141,CUST2939,2023-12-29,306.09
ORDER5142,CUST3565,2023-04-15,157.77
ORDER5143,CUST3813,2023-10-21,176.1
ORDER5144,CUST2981,2023-02-25,298.34
ORDER5145,CUST4746,2023-05-03,224.91
ORDER5146,CUST2755,2023-12-16,172.33
ORDER5147,CUST4821,2023-03-07,270.53
ORDER5148,CUST2937,2023-08-27,150.52
ORDER5149,CUST1574,2023-01-23,423.49
ORDER5150,CUST5491,2023-10-11,350.27
ORDER5151,CUST3675,2023-01-23,48.79
ORDER5152,CUST5543,2023-06-19,466.36
ORDER5153,CUST3483,2023-06-09,412.14
ORDER5154,CUST4270,2023-05-27,231.81
ORDER5155,CUST2804,2023-07-12,181.97
ORDER5156,CUST1206,2023-07-29,384.99
ORDER5157,CUST3785,2023-02-28,449.79
ORDER5158,CUST3244,2023-05-10,429.23
ORDER5159,CUST2364,2023-11-30,475.24
ORDER5160,CUST2757,2023-01-05,145.09
ORDER5161,CUST2975,2023-04-02,397.2
ORDER5162,CUST5079,2023-12-26,311.99
ORDER5163,CUST2781,2023-01-14,433.61
ORDER5164,CUST3520,2023-08-27,169.34
ORDER5165,CUST3104,2023-08-29,249.13
ORDER5166,CUST2970,2023-10-03,425.76
ORDER5167,CUST3356,2023-10-11,64.86
ORDER5168,CUST1918,2023-02-21,489.37
ORDER5169,CUST1360,2023-08-23,406.63
ORDER5170,CUST3673,2023-06-29,468.02
ORDER5171,CUST3885,2023-07-07,364.07
ORDER5172,CUST4593,2023-12-27,92.34
ORDER5173,CUST3389,2023-01-07,479.2
ORDER5174,CUST5775,2023-06-21,191.29
ORDER5175,CUST3283,2023-12-30,446.55
ORDER5176,CUST5576,2023-03-13,94.22
ORDER5177,CUST2041,2023-02-23,344.56
ORDER5178,CUST5034,2023-04-17,347.48
ORDER5179,CUST2938,2023-01-05,346.63
ORDER5180,CUST2394,2023-09-11,363.53
ORDER5181,CUST2003,2023-10-28,33.13
ORDER5182,CUST1694,2023-11-29,60.85
ORDER5183,CUST5715,2023-09-29,419.91
ORDER5184,CUST3372,2023-10-27,383.64
ORDER5185,CUST5611,2023-02-11,236.85
ORDER5186,CUST3535,2023-06-14,328.1
ORDER5187,CUST5149,2023-01-03,452.25
ORDER5188,CUST5461,2023-02-11,464.39
ORDER5189,CUST3438,2023-03-02,277.72
ORDER5190,CUST3900,2023-09-11,343.9
ORDER5191,CUST3388,2023-05-18,257.56
ORDER5192,CUST1709,2023-06-24,415.19
ORDER5193,CUST3332,2023-05-21,437.77
ORDER5194,CUST1948,2023-05-03,130.75
ORDER5195,CUST4570,2023-12-28,64.07
ORDER5196,CUST1260,2023-04-02,166.61
ORDER5197,CUST2694,2023-12-21,462.66
ORDER5198,CUST1872,2023-01-21,72.88
ORDER5199,CUST5486,2023-09-05,373.1
ORDER5200,CUST5080,2023-10-27,367.01
ORDER5201,CUST5156,2023-05-25,48.43
ORDER5202,CUST2107,2023-11-07,488.45
ORDER5203,CUST5229,2023-10-27,35.27
ORDER5204,CUST3805,2023-11-18,492.38
ORDER5205,CUST1150,2023-11-27,189.2
ORDER5206,CUST3600,2023-11-02,380.86
ORDER5207,CUST4539,2023-03-26,288.78
ORDER5208,CUST2053,2023-11-17,393.21
ORDER5209,CUST5874,2023-12-25,487.99
ORDER5210,CUST4716,2023-12-20,50.81
ORDER5211,CUST3888,2023-11-20,49.69
ORDER5212,CUST5361,2023-01-02,183.29
ORDER5213,CUST5615,2023-04-07,424.41
ORDER5214,CUST1056,2023-10-18,408.07
ORDER5215,CUST4374,2023-04-10,229.47
ORDER5216,CUST2351,2023-11-02,487.21
ORDER5217,CUST3727,2023-09-10,353.78
ORDER5218,CUST2267,2023-02-07,499.65
ORDER5219,CUST5319,2023-01-15,476.42
ORDER5220,CUST3160,2023-05-05,175.87
ORDER5221,CUST2704,2023-01-29,462.22
ORDER5222,CUST3517,2023-04-30,108.64
ORDER5223,CUST3969,2023-02-03,392.26
ORDER5224,CUST3960,2023-04-21,310.11
ORDER5225,CUST3899,2023-02-08,192.89
ORDER5226,CUST2519,2023-04-02,341.99
ORDER5227,CUST3725,2023-05-04,147.21
ORDER5228,CUST5210,2023-11-11,295.24
ORDER5229,CUST3535,2023-05-04,84.34
ORDER5230,CUST5458,2023-10-12,415.51
ORDER5231,CUST2161,2023-11-20,158.44
ORDER5232,CUST4422,2023-11-07,140.98
ORDER5233,CUST4874,2023-11-15,374.34
ORDER5234,CUST4662,2023-10-26,195.67
ORDER5235,CUST5258,2023-03-13,476.57
ORDER5236,CUST5121,2023-02-21,420.04
ORDER5237,CUST5359,2023-10-04,113.72
ORDER5238,CUST4089,2023-08-05,222.97
ORDER5239,CUST2259,2023-02-07,406.68
ORDER5240,CUST1519,2023-11-05,230.34
ORDER5241,CUST3503,2023-08-20,81.48
ORDER5242,CUST4924,2023-08-16,211.04
ORDER5243,CUST1388,2023-04-04,394.35
ORDER5244,CUST2261,2023-07-11,498.13
ORDER5245,CUST4298,2023-03-20,43.34
ORDER5246,CUST1405,2023-09-14,341.68
ORDER5247,CUST2969,2023-11-03,151.92
ORDER5248,CUST5824,2023-06-05,402.45
ORDER5249,CUST2427,2023-02-11,409.41
ORDER5250,CUST1733,2023-05-20,413.56
ORDER5251,CUST3568,2023-01-19,274.35
ORDER5252,CUST4085,2023-05-31,161.24
ORDER5253,CUST2647,2023-02-08,368.31
ORDER5254,CUST2846,2023-07-18,499.34
ORDER5255,CUST4664,2023-12-27,96.87
ORDER5256,CUST2341,2023-06-06,156.35
ORDER5257,CUST5156,2023-11-12,245.74
ORDER5258,CUST1027,2023-01-19,445.14
ORDER5259,CUST1518,2023-09-09,471.66
ORDER5260,CUST5367,2023-03-12,374.58
ORDER5261,CUST3674,2023-11-03,77.71
ORDER5262,CUST3198,2023-12-04,387.26
ORDER5263,CUST3362,2023-04-22,377.1
ORDER5264,CUST4080,2023-07-16,57.37
ORDER5265,CUST1721,2023-03-05,198.35
ORDER5266,CUST1732,2023-05-23,73.34
ORDER5267,CUST1328,2023-05-31,281.89
ORDER5268,CUST5023,2023-02-11,469.29
ORDER5269,CUST2173,2023-09-11,381.72
ORDER5270,CUST4309,2023-01-10,308.68
ORDER5271,CUST2363,2023-12-05,200.1
ORDER5272,CUST2575,2023-06-24,118.15
ORDER5273,CUST1420,2023-08-24,99.06
ORDER5274,CUST2256,2023-03-07,458.71
ORDER5275,CUST1333,2023-08-10,437.64
ORDER5276,CUST3904,2023-12-08,79.91
ORDER5277,CUST3295,2023-08-29,205.75
ORDER5278,CUST4177,2023-03-24,450.69
ORDER5279,CUST2515,2023-08-14,203.28
ORDER5280,CUST5631,2023-05-02,339.76
ORDER5281,CUST4395,2023-01-23,402.6
ORDER5282,CUST5617,2023-07-13,358.22
ORDER5283,CUST2175,2023-03-13,200.34
ORDER5284,CUST2835,2023-12-28,334.76
ORDER5285,CUST4877,2023-12-30,207.57
ORDER5286,CUST3665,2023-05-19,260.31
ORDER5287,CUST3614,2023-01-31,392.16
ORDER5288,CUST4878,2023-03-08,204.09
ORDER5289,CUST1251,2023-09-27,141.0
ORDER5290,CUST1667,2023-10-14,184.32
ORDER5291,CUST5626,2023-01-05,300.39
ORDER5292,CUST4835,2023-05-04,285.94
ORDER5293,CUST3536,2023-12-09,472.48
ORDER5294,CUST4453,2023-06-03,489.01
ORDER5295,CUST5232,2023-10-13,190.14
ORDER5296,CUST2702,2023-09-30,447.83
ORDER5297,CUST3664,2023-03-18,456.57
ORDER5298,CUST3045,2023-11-23,392.05
ORDER5299,CUST2973,2023-06-19,494.46
ORDER5300,CUST3088,2023-05-27,161.61
ORDER5301,CUST1634,2023-09-23,432.76
ORDER5302,CUST3827,2023-08-01,118.87
ORDER5303,CUST3565,2023-01-31,325.62
ORDER5304,CUST4321,2023-02-15,396.1
ORDER5305,CUST2391,2023-12-07,115.77
ORDER5306,CUST5240,2023-06-26,249.22
ORDER5307,CUST5089,2023-04-18,193.85
ORDER5308,CUST4310,2023-08-20,322.58
ORDER5309,CUST4190,2023-03-29,247.15
ORDER5310,CUST5349,2023-11-26,31.16
ORDER5311,CUST3638,2023-01-26,79.94
ORDER5312,CUST5285,2023-02-17,152.2
ORDER5313,CUST1735,2023-04-01,42.38
ORDER5314,CUST3578,2023-09-26,377.5
ORDER5315,CUST3530,2023-01-20,457.18
ORDER5316,CUST4515,2023-07-12,130.28
ORDER5317,CUST3108,2023-01-26,423.48
ORDER5318,CUST2160,2023-09-08,300.57
ORDER5319,CUST5882,2023-03-06,407.49
ORDER5320,CUST2745,2023-11-26,350.44
ORDER5321,CUST2099,2023-05-27,431.63
ORDER5322,CUST2073,2023-08-26,318.14
ORDER5323,CUST2722,2023-07-27,459.72
ORDER5324,CUST1960,2023-01-24,339.26
ORDER5325,CUST1050,2023-11-26,247.93
ORDER5326,CUST3443,2023-02-27,317.68
ORDER5327,CUST5179,2023-05-18,61.98
ORDER5328,CUST2819,2023-04-08,262.25
ORDER5329,CUST2132,2023-11-21,164.02
ORDER5330,CUST5055,2023-06-05,149.45
ORDER5331,CUST1018,2023-07-08,180.72
ORDER5332,CUST4844,2023-12-12,441.19
ORDER5333,CUST4866,2023-12-19,441.37
ORDER5334,CUST2770,2023-12-08,224.95
ORDER5335,CUST1403,2023-11-11,23.19
ORDER5336,CUST4353,2023-01-23,331.41
ORDER5337,CUST5541,2023-03-02,435.81
ORDER5338,CUST3680,2023-12-04,63.19
ORDER5339,CUST5516,2023-04-02,153.46
ORDER5340,CUST3840,2023-08-01,453.45
ORDER5341,CUST3326,2023-06-15,388.6
ORDER5342,CUST2171,2023-11-15,266.36
ORDER5343,CUST2225,2023-09-08,181.43
ORDER5344,CUST2206,2023-01-27,436.52
ORDER5345,CUST1974,2023-08-29,306.42
ORDER5346,CUST5849,2023-08-13,244.76
ORDER5347,CUST5817,2023-07-18,339.36
ORDER5348,CUST4801,2023-04-21,236.43
ORDER5349,CUST4435,2023-11-26,318.98
ORDER5350,CUST5039,2023-12-01,484.94
ORDER5351,CUST1991,2023-09-26,151.13
ORDER5352,CUST5727,2023-03-19,91.89
ORDER5353,CUST4535,2023-05-27,235.22
ORDER5354,CUST1317,2023-10-03,175.84
ORDER5355,CUST4775,2023-10-09,92.69
ORDER5356,CUST4711,2023-05-13,378.79
ORDER5357,CUST1912,2023-09-08,464.7
ORDER5358,CUST3885,2023-04-07,123.28
ORDER5359,CUST1535,2023-03-11,196.75
ORDER5360,CUST1996,2023-05-19,169.36
ORDER5361,CUST5270,2023-02-14,432.95
ORDER5362,CUST3036,2023-06-06,482.33
ORDER5363,CUST3874,2023-05-06,287.17
ORDER5364,CUST5740,2023-10-13,220.83
ORDER5365,CUST4873,2023-04-05,135.8
ORDER5366,CUST5464,2023-06-04,293.17
ORDER5367,CUST5539,2023-08-22,35.89
ORDER5368,CUST4040,2023-02-24,333.37
ORDER5369,CUST1830,2023-10-23,265.6
ORDER5370,CUST4308,2023-07-19,132.16
ORDER5371,CUST1682,2023-07-16,292.81
ORDER5372,CUST3549,2023-02-13,282.44
ORDER5373,CUST2520,2023-10-08,138.32
ORDER5374,CUST5396,2023-12-21,84.15
ORDER5375,CUST3382,2023-08-07,310.0
ORDER5376,CUST2411,2023-07-26,341.02
ORDER5377,CUST5970,2023-08-24,188.85
ORDER5378,CUST3895,2023-04-22,139.63
ORDER5379,CUST2575,2023-09-22,376.62
ORDER5380,CUST5353,2023-05-20,162.34
ORDER5381,CUST2005,2023-09-15,161.37
ORDER5382,CUST2670,2023-06-13,255.42
ORDER5383,CUST1810,2023-09-24,197.36
ORDER5384,CUST2721,2023-10-22,71.62
ORDER5385,CUST5922,2023-11-25,282.07
ORDER5386,CUST4472,2023-10-31,368.89
ORDER5387,CUST2053,2023-06-03,402.39
ORDER5388,CUST1598,2023-05-02,91.99
ORDER5389,CUST3435,2023-05-28,211.65
ORDER5390,CUST2020,2023-06-20,136.63
ORDER5391,CUST1006,2023-12-25,428.97
ORDER5392,CUST1699,2023-06-30,392.97
ORDER5393,CUST4892,2023-01-19,192.71
ORDER5394,CUST5396,2023-10-08,136.94
ORDER5395,CUST2035,2023-11-22,450.24
ORDER5396,CUST2342,2023-08-26,442.56
ORDER5397,CUST1489,2023-04-09,242.86
ORDER5398,CUST5603,2023-07-03,163.09
ORDER5399,CUST3779,2023-05-25,239.45
ORDER5400,CUST2854,2023-01-11,241.47
ORDER5401,CUST4891,2023-11-02,99.67
ORDER5402,CUST5904,2023-08-27,358.76
ORDER5403,CUST4824,2023-02-24,422.67
ORDER5404,CUST2507,2023-04-09,248.59
ORDER5405,CUST2432,2023-01-19,430.18
ORDER5406,CUST5090,2023-07-13,283.44
ORDER5407,CUST4516,2023-08-20,21.01
ORDER5408,CUST2596,2023-03-01,479.54
ORDER5409,CUST1640,2023-07-29,407.97
ORDER5410,CUST3195,2023-06-27,488.36
ORDER5411,CUST1935,2023-03-30,180.84
ORDER5412,CUST1303,2023-05-11,489.77
ORDER5413,CUST3121,2023-03-28,158.46
ORDER5414,CUST4040,2023-08-21,197.48
ORDER5415,CUST5258,2023-06-22,166.18
ORDER5416,CUST2220,2023-03-16,441.78
ORDER5417,CUST4056,2023-02-23,220.76
ORDER5418,CUST3474,2023-01-09,269.15
