OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,TotalPrice
DETAIL5705,ORDER3467,PROD6676,1,34.36,34.36
DETAIL5706,ORDER4603,PROD3492,4,21.62,86.48
DETAIL5707,ORDER3348,PROD4614,2,56.48,112.96
DETAIL5708,ORDER4039,PROD4533,2,88.08,176.16
DETAIL5709,ORDER7264,PROD6044,4,66.0,264.0
DETAIL5710,ORDER7444,PROD3618,4,65.33,261.32
DETAIL5711,ORDER3018,PROD4652,3,17.76,53.28
DETAIL5712,ORDER3117,PROD3285,1,63.56,63.56
DETAIL5713,ORDER7160,PROD5877,3,42.48,127.44
DETAIL5714,ORDER4349,PROD6383,4,36.85,147.4
DETAIL5715,ORDER7721,PROD5371,2,73.3,146.6
DETAIL5716,ORDER4764,PROD2397,2,26.03,52.06
DETAIL5717,ORDER5964,PROD3847,4,58.33,233.32
DETAIL5718,ORDER4245,PROD6873,4,22.44,89.76
DETAIL5719,ORDER7469,PROD5449,2,17.21,34.42
DETAIL5720,ORDER3989,PROD5370,4,25.25,101.0
DETAIL5721,ORDER4584,PROD3369,2,98.8,197.6
DETAIL5722,ORDER6424,PROD6054,1,84.14,84.14
DETAIL5723,ORDER7430,PROD5587,3,52.4,157.2
DETAIL5724,ORDER3519,PROD6657,3,12.08,36.24
DETAIL5725,ORDER4366,PROD4668,2,26.11,52.22
DETAIL5726,ORDER4498,PROD3753,2,83.97,167.94
DETAIL5727,ORDER3252,PROD4578,2,36.05,72.1
DETAIL5728,ORDER4988,PROD3685,2,39.53,79.06
DETAIL5729,ORDER4031,PROD2630,3,46.3,138.9
DETAIL5730,ORDER7103,PROD3628,2,84.25,168.5
DETAIL5731,ORDER6581,PROD6832,1,67.51,67.51
DETAIL5732,ORDER5030,PROD5227,2,39.23,78.46
DETAIL5733,ORDER3340,PROD3687,2,97.92,195.84
DETAIL5734,ORDER6858,PROD5185,1,50.16,50.16
DETAIL5735,ORDER4098,PROD2057,3,67.71,203.13
DETAIL5736,ORDER5872,PROD2126,1,33.65,33.65
DETAIL5737,ORDER5848,PROD4793,2,34.47,68.94
DETAIL5738,ORDER5668,PROD2756,4,76.82,307.28
DETAIL5739,ORDER6053,PROD3437,3,62.86,188.58
DETAIL5740,ORDER5762,PROD5546,2,77.48,154.96
DETAIL5741,ORDER7548,PROD6264,2,12.7,25.4
DETAIL5742,ORDER3039,PROD2198,1,83.34,83.34
DETAIL5743,ORDER6189,PROD5782,3,96.64,289.92
DETAIL5744,ORDER4845,PROD4701,4,58.64,234.56
DETAIL5745,ORDER4543,PROD5690,1,63.4,63.4
DETAIL5746,ORDER7709,PROD6745,4,64.53,258.12
DETAIL5747,ORDER3704,PROD2803,3,60.4,181.2
DETAIL5748,ORDER7724,PROD2330,1,11.69,11.69
DETAIL5749,ORDER5064,PROD5213,3,23.12,69.36
DETAIL5750,ORDER5214,PROD4161,3,15.87,47.61
DETAIL5751,ORDER4881,PROD3091,3,69.68,209.04
DETAIL5752,ORDER7668,PROD6488,2,69.28,138.56
DETAIL5753,ORDER6506,PROD5167,2,13.13,26.26
DETAIL5754,ORDER4102,PROD2143,3,40.81,122.43
DETAIL5755,ORDER3429,PROD6458,4,47.9,191.6
DETAIL5756,ORDER7236,PROD2735,2,35.05,70.1
DETAIL5757,ORDER7539,PROD2856,1,11.23,11.23
DETAIL5758,ORDER5550,PROD2665,4,43.09,172.36
DETAIL5759,ORDER3500,PROD4113,3,38.39,115.17
DETAIL5760,ORDER5617,PROD6464,3,81.6,244.8
DETAIL5761,ORDER6226,PROD4307,2,84.01,168.02
DETAIL5762,ORDER6498,PROD3561,2,27.0,54.0
DETAIL5763,ORDER7615,PROD3625,3,13.07,39.21
DETAIL5764,ORDER4959,PROD2998,3,17.2,51.6
DETAIL5765,ORDER3689,PROD3576,4,39.74,158.96
DETAIL5766,ORDER3190,PROD5532,2,80.82,161.64
DETAIL5767,ORDER4611,PROD2833,4,69.04,276.16
DETAIL5768,ORDER7577,PROD3039,4,69.75,279.0
DETAIL5769,ORDER7851,PROD4768,1,10.03,10.03
DETAIL5770,ORDER7974,PROD5932,3,97.47,292.41
DETAIL5771,ORDER7913,PROD5660,3,99.31,297.93
DETAIL5772,ORDER4430,PROD3034,3,71.24,213.72
DETAIL5773,ORDER3858,PROD6980,3,48.84,146.52
DETAIL5774,ORDER7128,PROD3812,3,51.71,155.13
DETAIL5775,ORDER7455,PROD5793,4,32.13,128.52
DETAIL5776,ORDER4730,PROD2875,2,61.99,123.98
DETAIL5777,ORDER6499,PROD3185,3,41.65,124.95
DETAIL5778,ORDER3431,PROD2671,1,72.59,72.59
DETAIL5779,ORDER4752,PROD6824,4,98.46,393.84
DETAIL5780,ORDER5863,PROD4481,4,20.82,83.28
DETAIL5781,ORDER7544,PROD6764,1,31.23,31.23
DETAIL5782,ORDER3956,PROD5107,2,52.55,105.1
DETAIL5783,ORDER3815,PROD2460,3,67.38,202.14
DETAIL5784,ORDER6169,PROD3171,2,53.33,106.66
DETAIL5785,ORDER7717,PROD4398,2,15.53,31.06
DETAIL5786,ORDER5558,PROD3208,3,44.85,134.55
DETAIL5787,ORDER4059,PROD2548,4,27.17,108.68
DETAIL5788,ORDER6597,PROD2909,3,83.04,249.12
DETAIL5789,ORDER6323,PROD2513,2,84.08,168.16
DETAIL5790,ORDER5959,PROD3692,1,26.42,26.42
DETAIL5791,ORDER7149,PROD3451,4,53.63,214.52
DETAIL5792,ORDER5920,PROD3935,4,27.64,110.56
DETAIL5793,ORDER5283,PROD4191,4,10.52,42.08
DETAIL5794,ORDER3645,PROD5874,2,12.38,24.76
DETAIL5795,ORDER7017,PROD4003,3,19.29,57.87
DETAIL5796,ORDER4083,PROD4545,2,22.84,45.68
DETAIL5797,ORDER5453,PROD3745,2,30.33,60.66
DETAIL5798,ORDER3375,PROD6436,1,44.82,44.82
DETAIL5799,ORDER4252,PROD5474,3,28.14,84.42
DETAIL5800,ORDER7017,PROD5614,3,25.18,75.54
DETAIL5801,ORDER3405,PROD4049,3,63.54,190.62
DETAIL5802,ORDER4438,PROD2834,1,25.24,25.24
DETAIL5803,ORDER3314,PROD6268,3,17.14,51.42
DETAIL5804,ORDER6578,PROD2747,4,63.97,255.88
DETAIL5805,ORDER5456,PROD2413,3,16.71,50.13
DETAIL5806,ORDER4037,PROD5908,2,28.27,56.54
DETAIL5807,ORDER7655,PROD4152,4,69.61,278.44
DETAIL5808,ORDER3450,PROD5130,1,37.61,37.61
DETAIL5809,ORDER6145,PROD4228,1,76.78,76.78
DETAIL5810,ORDER5667,PROD6533,2,59.5,119.0
DETAIL5811,ORDER4465,PROD5325,2,88.33,176.66
DETAIL5812,ORDER4288,PROD4170,1,94.81,94.81
DETAIL5813,ORDER6686,PROD5497,3,41.25,123.75
DETAIL5814,ORDER5390,PROD3479,4,62.76,251.04
DETAIL5815,ORDER4682,PROD5590,3,55.51,166.53
DETAIL5816,ORDER7858,PROD4438,1,68.61,68.61
DETAIL5817,ORDER4124,PROD4929,4,36.66,146.64
DETAIL5818,ORDER7252,PROD2465,3,95.43,286.29
DETAIL5819,ORDER7475,PROD2837,2,47.04,94.08
DETAIL5820,ORDER6826,PROD3885,2,68.74,137.48
DETAIL5821,ORDER5088,PROD5977,2,71.74,143.48
DETAIL5822,ORDER3295,PROD4136,2,24.2,48.4
DETAIL5823,ORDER6068,PROD5555,2,31.23,62.46
DETAIL5824,ORDER5443,PROD6956,4,90.36,361.44
DETAIL5825,ORDER7113,PROD5388,2,73.36,146.72
DETAIL5826,ORDER6048,PROD5817,4,90.71,362.84
DETAIL5827,ORDER4466,PROD4317,4,58.3,233.2
DETAIL5828,ORDER4793,PROD5140,4,81.06,324.24
DETAIL5829,ORDER5855,PROD6413,1,55.4,55.4
DETAIL5830,ORDER7320,PROD5685,1,37.86,37.86
DETAIL5831,ORDER4324,PROD5129,2,27.53,55.06
DETAIL5832,ORDER3174,PROD3515,3,74.82,224.46
DETAIL5833,ORDER3693,PROD5000,1,31.75,31.75
DETAIL5834,ORDER3464,PROD6207,2,92.96,185.92
DETAIL5835,ORDER7807,PROD2296,4,24.83,99.32
DETAIL5836,ORDER7740,PROD5759,4,45.2,180.8
DETAIL5837,ORDER4143,PROD3965,4,48.81,195.24
DETAIL5838,ORDER5842,PROD6164,2,40.04,80.08
DETAIL5839,ORDER6978,PROD3819,4,40.76,163.04
DETAIL5840,ORDER4289,PROD6613,3,93.78,281.34
DETAIL5841,ORDER5630,PROD6739,1,11.32,11.32
DETAIL5842,ORDER7284,PROD5674,3,33.58,100.74
DETAIL5843,ORDER6267,PROD3406,3,11.88,35.64
DETAIL5844,ORDER4067,PROD5031,1,15.87,15.87
DETAIL5845,ORDER6192,PROD2407,2,87.32,174.64
DETAIL5846,ORDER5416,PROD3845,1,71.43,71.43
DETAIL5847,ORDER3734,PROD5567,1,60.47,60.47
DETAIL5848,ORDER5395,PROD3333,2,26.34,52.68
DETAIL5849,ORDER3813,PROD2737,2,47.72,95.44
DETAIL5850,ORDER6841,PROD5647,3,69.32,207.96
DETAIL5851,ORDER6385,PROD3460,4,66.06,264.24
DETAIL5852,ORDER7815,PROD3453,2,24.4,48.8
DETAIL5853,ORDER5096,PROD6856,4,72.27,289.08
DETAIL5854,ORDER6668,PROD2176,3,80.61,241.83
DETAIL5855,ORDER7074,PROD3557,2,20.07,40.14
DETAIL5856,ORDER5280,PROD5518,2,55.4,110.8
DETAIL5857,ORDER5853,PROD6387,3,41.64,124.92
DETAIL5858,ORDER4896,PROD6788,4,49.5,198.0
DETAIL5859,ORDER3370,PROD3287,2,37.47,74.94
DETAIL5860,ORDER3785,PROD4518,1,52.71,52.71
DETAIL5861,ORDER4336,PROD3343,4,96.22,384.88
DETAIL5862,ORDER6428,PROD3117,2,77.35,154.7
DETAIL5863,ORDER3989,PROD3933,4,61.58,246.32
DETAIL5864,ORDER4752,PROD2088,3,69.78,209.34
DETAIL5865,ORDER6212,PROD4615,1,24.59,24.59
DETAIL5866,ORDER6966,PROD5304,1,48.46,48.46
DETAIL5867,ORDER4309,PROD6391,2,13.8,27.6
DETAIL5868,ORDER6443,PROD3782,4,76.55,306.2
DETAIL5869,ORDER6885,PROD3148,2,40.06,80.12
DETAIL5870,ORDER7932,PROD5297,3,63.1,189.3
DETAIL5871,ORDER3336,PROD5646,4,42.89,171.56
DETAIL5872,ORDER4095,PROD3765,1,31.54,31.54
DETAIL5873,ORDER6829,PROD4051,1,56.11,56.11
DETAIL5874,ORDER3782,PROD4732,2,84.51,169.02
DETAIL5875,ORDER5298,PROD6965,3,79.83,239.49
DETAIL5876,ORDER5568,PROD5185,2,50.16,100.32
DETAIL5877,ORDER5969,PROD3433,3,16.44,49.32
DETAIL5878,ORDER5576,PROD6389,2,85.77,171.54
DETAIL5879,ORDER4371,PROD6366,2,10.71,21.42
DETAIL5880,ORDER5777,PROD2091,3,42.42,127.26
DETAIL5881,ORDER6468,PROD4639,4,92.06,368.24
DETAIL5882,ORDER4186,PROD5342,2,41.85,83.7
DETAIL5883,ORDER7321,PROD5303,3,12.61,37.83
DETAIL5884,ORDER7855,PROD4803,1,14.64,14.64
DETAIL5885,ORDER5632,PROD5464,3,75.55,226.65
DETAIL5886,ORDER4720,PROD3899,4,33.79,135.16
DETAIL5887,ORDER5464,PROD4501,2,34.09,68.18
DETAIL5888,ORDER3001,PROD2429,4,63.4,253.6
DETAIL5889,ORDER7104,PROD2951,3,47.14,141.42
DETAIL5890,ORDER5942,PROD3450,2,84.19,168.38
DETAIL5891,ORDER6866,PROD3665,3,89.06,267.18
DETAIL5892,ORDER6579,PROD6794,2,95.2,190.4
DETAIL5893,ORDER4728,PROD6597,2,49.48,98.96
DETAIL5894,ORDER7191,PROD4522,1,61.84,61.84
DETAIL5895,ORDER6712,PROD4688,1,57.25,57.25
DETAIL5896,ORDER4145,PROD5963,2,37.79,75.58
DETAIL5897,ORDER6113,PROD2753,4,26.46,105.84
DETAIL5898,ORDER6287,PROD3137,2,11.21,22.42
DETAIL5899,ORDER6443,PROD2472,4,16.94,67.76
DETAIL5900,ORDER4326,PROD3376,2,99.47,198.94
DETAIL5901,ORDER3660,PROD4817,2,24.08,48.16
DETAIL5902,ORDER4803,PROD2129,2,69.12,138.24
DETAIL5903,ORDER4241,PROD4066,4,98.01,392.04
DETAIL5904,ORDER3995,PROD4492,4,21.52,86.08
DETAIL5905,ORDER6850,PROD2192,2,82.5,165.0
DETAIL5906,ORDER7072,PROD2369,1,49.91,49.91
DETAIL5907,ORDER6702,PROD6900,1,76.85,76.85
DETAIL5908,ORDER6840,PROD5538,4,85.59,342.36
DETAIL5909,ORDER4003,PROD5655,1,42.63,42.63
DETAIL5910,ORDER6559,PROD6512,4,42.93,171.72
DETAIL5911,ORDER7450,PROD6907,3,50.96,152.88
DETAIL5912,ORDER6943,PROD4155,1,16.65,16.65
DETAIL5913,ORDER5950,PROD4519,3,78.83,236.49
DETAIL5914,ORDER3754,PROD6103,3,93.88,281.64
DETAIL5915,ORDER7205,PROD2527,3,17.96,53.88
DETAIL5916,ORDER3237,PROD5795,1,94.38,94.38
DETAIL5917,ORDER7517,PROD3915,3,15.82,47.46
DETAIL5918,ORDER5204,PROD5040,1,24.9,24.9
DETAIL5919,ORDER5157,PROD4230,2,66.5,133.0
DETAIL5920,ORDER6090,PROD3699,1,98.1,98.1
DETAIL5921,ORDER3124,PROD5970,2,73.38,146.76
DETAIL5922,ORDER5747,PROD3525,1,70.04,70.04
DETAIL5923,ORDER6346,PROD2860,3,51.94,155.82
DETAIL5924,ORDER6183,PROD3356,3,68.41,205.23
DETAIL5925,ORDER3037,PROD6692,1,13.85,13.85
DETAIL5926,ORDER5506,PROD6616,2,89.83,179.66
DETAIL5927,ORDER7919,PROD2450,4,45.54,182.16
DETAIL5928,ORDER7091,PROD4576,1,33.88,33.88
DETAIL5929,ORDER3160,PROD3510,3,45.05,135.15
DETAIL5930,ORDER6952,PROD2626,4,26.33,105.32
DETAIL5931,ORDER7244,PROD6222,3,71.61,214.83
DETAIL5932,ORDER6356,PROD6443,2,26.24,52.48
DETAIL5933,ORDER3263,PROD5259,1,82.19,82.19
DETAIL5934,ORDER3943,PROD4450,3,34.36,103.08
DETAIL5935,ORDER7672,PROD4607,1,97.94,97.94
DETAIL5936,ORDER5372,PROD6074,1,65.22,65.22
DETAIL5937,ORDER3092,PROD4227,4,79.23,316.92
DETAIL5938,ORDER7702,PROD4231,1,34.02,34.02
DETAIL5939,ORDER3935,PROD4120,2,92.38,184.76
DETAIL5940,ORDER4987,PROD3229,1,88.45,88.45
DETAIL5941,ORDER3577,PROD6118,3,18.6,55.8
DETAIL5942,ORDER4202,PROD5944,3,10.73,32.19
DETAIL5943,ORDER7445,PROD5197,3,76.19,228.57
DETAIL5944,ORDER4580,PROD4986,2,40.72,81.44
DETAIL5945,ORDER5385,PROD3105,4,52.39,209.56
DETAIL5946,ORDER7877,PROD3922,1,89.14,89.14
DETAIL5947,ORDER3444,PROD4867,4,23.28,93.12
DETAIL5948,ORDER3348,PROD5651,4,58.45,233.8
DETAIL5949,ORDER4134,PROD4457,3,59.38,178.14
DETAIL5950,ORDER4039,PROD6201,3,55.56,166.68
DETAIL5951,ORDER3032,PROD3862,3,35.22,105.66
DETAIL5952,ORDER6205,PROD2903,2,41.76,83.52
DETAIL5953,ORDER3800,PROD3129,1,92.93,92.93
DETAIL5954,ORDER4897,PROD4752,2,19.24,38.48
DETAIL5955,ORDER3604,PROD3851,2,11.69,23.38
DETAIL5956,ORDER6096,PROD4474,2,62.59,125.18
DETAIL5957,ORDER5157,PROD4732,3,84.51,253.53
DETAIL5958,ORDER5095,PROD2727,3,54.81,164.43
DETAIL5959,ORDER3935,PROD3138,4,60.85,243.4
DETAIL5960,ORDER4652,PROD4140,1,19.48,19.48
DETAIL5961,ORDER4504,PROD4976,3,10.94,32.82
DETAIL5962,ORDER7616,PROD6835,2,65.15,130.3
DETAIL5963,ORDER3066,PROD2563,2,81.57,163.14
DETAIL5964,ORDER3225,PROD5552,1,79.04,79.04
DETAIL5965,ORDER5441,PROD4471,2,78.83,157.66
DETAIL5966,ORDER3168,PROD2352,4,56.62,226.48
DETAIL5967,ORDER4119,PROD2921,2,63.55,127.1
DETAIL5968,ORDER6625,PROD3029,3,95.73,287.19
DETAIL5969,ORDER7981,PROD6252,4,38.09,152.36
DETAIL5970,ORDER3450,PROD4974,3,44.67,134.01
DETAIL5971,ORDER6735,PROD3511,4,69.13,276.52
DETAIL5972,ORDER3770,PROD6177,1,48.16,48.16
DETAIL5973,ORDER3738,PROD5431,4,86.33,345.32
DETAIL5974,ORDER7567,PROD6426,1,16.04,16.04
DETAIL5975,ORDER5028,PROD2906,3,98.09,294.27
DETAIL5976,ORDER6583,PROD2920,2,18.69,37.38
DETAIL5977,ORDER5100,PROD4062,2,73.26,146.52
DETAIL5978,ORDER6159,PROD6885,3,77.36,232.08
DETAIL5979,ORDER5440,PROD4939,4,87.02,348.08
DETAIL5980,ORDER3831,PROD5935,3,17.72,53.16
DETAIL5981,ORDER5970,PROD3617,4,75.06,300.24
DETAIL5982,ORDER4376,PROD2837,2,47.04,94.08
DETAIL5983,ORDER4975,PROD2557,1,31.89,31.89
DETAIL5984,ORDER7711,PROD3059,1,28.63,28.63
DETAIL5985,ORDER6005,PROD3316,4,95.98,383.92
DETAIL5986,ORDER3427,PROD4769,2,84.43,168.86
DETAIL5987,ORDER7656,PROD6007,1,92.62,92.62
DETAIL5988,ORDER6987,PROD6954,3,21.99,65.97
DETAIL5989,ORDER7398,PROD6408,1,10.75,10.75
DETAIL5990,ORDER7007,PROD6683,3,88.48,265.44
DETAIL5991,ORDER6043,PROD4515,4,88.32,353.28
DETAIL5992,ORDER5412,PROD3195,1,11.41,11.41
DETAIL5993,ORDER6599,PROD6542,4,54.17,216.68
DETAIL5994,ORDER3467,PROD6135,4,45.27,181.08
DETAIL5995,ORDER3081,PROD6550,2,31.56,63.12
DETAIL5996,ORDER5107,PROD4721,1,55.5,55.5
DETAIL5997,ORDER3337,PROD4954,1,40.59,40.59
DETAIL5998,ORDER5784,PROD3105,4,52.39,209.56
DETAIL5999,ORDER7753,PROD6460,3,80.18,240.54
DETAIL6000,ORDER6676,PROD4456,4,89.68,358.72
DETAIL6001,ORDER6886,PROD2770,4,35.12,140.48
DETAIL6002,ORDER7429,PROD2458,1,25.85,25.85
DETAIL6003,ORDER5521,PROD3188,2,20.25,40.5
DETAIL6004,ORDER4719,PROD2156,4,61.35,245.4
DETAIL6005,ORDER7066,PROD2147,4,98.14,392.56
DETAIL6006,ORDER6283,PROD6296,4,31.29,125.16
DETAIL6007,ORDER6494,PROD5598,4,73.31,293.24
DETAIL6008,ORDER5165,PROD4896,4,64.23,256.92
DETAIL6009,ORDER7733,PROD2119,3,75.85,227.55
DETAIL6010,ORDER7841,PROD6334,4,34.05,136.2
DETAIL6011,ORDER3000,PROD3973,1,30.57,30.57
DETAIL6012,ORDER5644,PROD4896,4,64.23,256.92
DETAIL6013,ORDER3317,PROD4980,1,33.06,33.06
DETAIL6014,ORDER4248,PROD6887,1,23.43,23.43
DETAIL6015,ORDER3979,PROD4704,4,49.88,199.52
DETAIL6016,ORDER7746,PROD4486,3,75.77,227.31
DETAIL6017,ORDER6701,PROD5141,2,99.15,198.3
DETAIL6018,ORDER4045,PROD6465,1,41.1,41.1
DETAIL6019,ORDER5518,PROD6203,2,83.15,166.3
DETAIL6020,ORDER4547,PROD3736,1,96.66,96.66
DETAIL6021,ORDER3956,PROD3954,2,53.21,106.42
DETAIL6022,ORDER3109,PROD3771,2,99.08,198.16
DETAIL6023,ORDER3001,PROD3242,1,72.73,72.73
DETAIL6024,ORDER5120,PROD3661,2,76.33,152.66
DETAIL6025,ORDER5387,PROD6078,3,11.67,35.01
DETAIL6026,ORDER3236,PROD3429,2,63.17,126.34
DETAIL6027,ORDER3154,PROD2214,2,30.91,61.82
DETAIL6028,ORDER7225,PROD2283,1,64.59,64.59
DETAIL6029,ORDER3563,PROD6021,4,92.87,371.48
DETAIL6030,ORDER5419,PROD5766,3,20.91,62.73
DETAIL6031,ORDER6276,PROD3751,1,30.39,30.39
DETAIL6032,ORDER5716,PROD4750,4,82.18,328.72
DETAIL6033,ORDER6199,PROD4734,1,98.61,98.61
DETAIL6034,ORDER5210,PROD2743,4,62.34,249.36
DETAIL6035,ORDER7998,PROD2401,3,68.92,206.76
DETAIL6036,ORDER3091,PROD5212,3,34.43,103.29
DETAIL6037,ORDER7598,PROD6849,1,24.83,24.83
DETAIL6038,ORDER7613,PROD2854,2,12.84,25.68
DETAIL6039,ORDER3719,PROD2845,4,55.16,220.64
DETAIL6040,ORDER6293,PROD6066,3,10.7,32.1
DETAIL6041,ORDER3217,PROD6647,4,40.17,160.68
DETAIL6042,ORDER6603,PROD5875,4,73.72,294.88
DETAIL6043,ORDER3554,PROD3781,4,12.54,50.16
DETAIL6044,ORDER3236,PROD3901,4,42.63,170.52
DETAIL6045,ORDER4911,PROD2044,2,76.5,153.0
DETAIL6046,ORDER5283,PROD2570,3,80.83,242.49
DETAIL6047,ORDER5032,PROD5942,4,71.11,284.44
DETAIL6048,ORDER6923,PROD3114,4,32.71,130.84
DETAIL6049,ORDER4587,PROD3524,3,68.41,205.23
DETAIL6050,ORDER5367,PROD6798,4,92.44,369.76
DETAIL6051,ORDER4985,PROD5423,4,47.96,191.84
DETAIL6052,ORDER6608,PROD4530,1,60.76,60.76
DETAIL6053,ORDER5812,PROD2194,1,13.15,13.15
DETAIL6054,ORDER6561,PROD3441,2,35.08,70.16
DETAIL6055,ORDER7937,PROD5417,3,46.85,140.55
DETAIL6056,ORDER6065,PROD6729,1,66.24,66.24
DETAIL6057,ORDER5564,PROD2479,3,58.72,176.16
DETAIL6058,ORDER3794,PROD6416,4,59.68,238.72
DETAIL6059,ORDER5333,PROD5418,2,65.26,130.52
DETAIL6060,ORDER6611,PROD6298,1,74.23,74.23
DETAIL6061,ORDER6406,PROD6498,2,27.86,55.72
DETAIL6062,ORDER4000,PROD2668,2,36.34,72.68
DETAIL6063,ORDER3862,PROD4154,1,37.87,37.87
DETAIL6064,ORDER7965,PROD6445,4,29.92,119.68
DETAIL6065,ORDER7591,PROD4527,1,89.69,89.69
DETAIL6066,ORDER4429,PROD5305,3,16.67,50.01
DETAIL6067,ORDER3145,PROD6453,4,31.13,124.52
DETAIL6068,ORDER4161,PROD5716,3,76.64,229.92
DETAIL6069,ORDER6227,PROD5933,2,75.56,151.12
DETAIL6070,ORDER3863,PROD2870,1,57.55,57.55
DETAIL6071,ORDER5804,PROD3925,3,67.16,201.48
DETAIL6072,ORDER7978,PROD6692,2,13.85,27.7
DETAIL6073,ORDER6995,PROD3913,2,72.49,144.98
DETAIL6074,ORDER4253,PROD2931,1,82.72,82.72
DETAIL6075,ORDER6960,PROD5119,4,69.15,276.6
DETAIL6076,ORDER4743,PROD6747,1,31.21,31.21
DETAIL6077,ORDER6072,PROD5382,1,45.78,45.78
DETAIL6078,ORDER6009,PROD2609,1,14.7,14.7
DETAIL6079,ORDER4288,PROD4215,2,72.05,144.1
DETAIL6080,ORDER6623,PROD3290,2,14.82,29.64
DETAIL6081,ORDER6020,PROD2602,3,73.91,221.73
DETAIL6082,ORDER7915,PROD4943,2,59.6,119.2
DETAIL6083,ORDER5069,PROD5894,2,41.25,82.5
DETAIL6084,ORDER3677,PROD6414,1,40.38,40.38
DETAIL6085,ORDER6790,PROD2879,2,88.84,177.68
DETAIL6086,ORDER4168,PROD4030,1,84.07,84.07
DETAIL6087,ORDER5143,PROD4736,4,11.07,44.28
DETAIL6088,ORDER7989,PROD2223,1,29.65,29.65
DETAIL6089,ORDER7345,PROD5972,3,12.88,38.64
DETAIL6090,ORDER6458,PROD5268,3,59.08,177.24
DETAIL6091,ORDER7959,PROD6528,2,46.3,92.6
DETAIL6092,ORDER5706,PROD2772,1,97.11,97.11
DETAIL6093,ORDER3202,PROD4805,2,39.63,79.26
DETAIL6094,ORDER3043,PROD4377,3,77.69,233.07
DETAIL6095,ORDER7436,PROD4657,3,87.81,263.43
DETAIL6096,ORDER6939,PROD6619,4,87.62,350.48
DETAIL6097,ORDER6864,PROD5871,4,51.31,205.24
DETAIL6098,ORDER5506,PROD4684,1,77.57,77.57
DETAIL6099,ORDER4169,PROD3240,1,55.08,55.08
DETAIL6100,ORDER7680,PROD2712,3,54.0,162.0
DETAIL6101,ORDER5275,PROD3867,2,16.85,33.7
DETAIL6102,ORDER3932,PROD6222,2,71.61,143.22
DETAIL6103,ORDER3538,PROD5035,2,44.74,89.48
DETAIL6104,ORDER3132,PROD6549,3,18.98,56.94
DETAIL6105,ORDER7919,PROD5217,4,91.86,367.44
DETAIL6106,ORDER6029,PROD5481,4,34.06,136.24
DETAIL6107,ORDER5838,PROD6287,3,95.01,285.03
DETAIL6108,ORDER5405,PROD3668,2,39.64,79.28
DETAIL6109,ORDER5106,PROD5152,1,79.17,79.17
DETAIL6110,ORDER6612,PROD6953,3,43.14,129.42
DETAIL6111,ORDER3440,PROD4212,1,64.68,64.68
DETAIL6112,ORDER7470,PROD2212,3,75.84,227.52
DETAIL6113,ORDER5383,PROD3398,2,32.22,64.44
DETAIL6114,ORDER5000,PROD5731,2,57.94,115.88
DETAIL6115,ORDER3060,PROD4096,3,25.08,75.24
DETAIL6116,ORDER3500,PROD4638,4,87.03,348.12
DETAIL6117,ORDER3367,PROD6368,4,94.28,377.12
DETAIL6118,ORDER7608,PROD6274,4,26.42,105.68
DETAIL6119,ORDER4963,PROD5885,1,51.44,51.44
DETAIL6120,ORDER7334,PROD3911,4,94.25,377.0
DETAIL6121,ORDER7662,PROD5681,4,63.52,254.08
DETAIL6122,ORDER6313,PROD6629,3,60.17,180.51
DETAIL6123,ORDER5212,PROD4029,1,51.59,51.59
DETAIL6124,ORDER6434,PROD6893,2,51.77,103.54
DETAIL6125,ORDER5311,PROD4314,1,98.49,98.49
DETAIL6126,ORDER7692,PROD3049,2,69.71,139.42
DETAIL6127,ORDER6976,PROD2497,1,32.01,32.01
DETAIL6128,ORDER3417,PROD5837,3,54.35,163.05
DETAIL6129,ORDER4639,PROD5189,4,85.41,341.64
DETAIL6130,ORDER4384,PROD4956,3,54.38,163.14
DETAIL6131,ORDER7264,PROD3053,4,29.22,116.88
DETAIL6132,ORDER4118,PROD6503,3,80.52,241.56
DETAIL6133,ORDER3636,PROD3055,3,56.91,170.73
DETAIL6134,ORDER5707,PROD4448,1,31.36,31.36
DETAIL6135,ORDER3667,PROD5236,1,91.81,91.81
DETAIL6136,ORDER4045,PROD3939,1,89.12,89.12
DETAIL6137,ORDER6108,PROD6662,3,75.2,225.6
DETAIL6138,ORDER3987,PROD5336,2,33.92,67.84
DETAIL6139,ORDER7070,PROD5707,2,20.77,41.54
DETAIL6140,ORDER5803,PROD6336,3,29.23,87.69
DETAIL6141,ORDER5461,PROD3098,3,92.74,278.22
DETAIL6142,ORDER6101,PROD5930,4,97.47,389.88
DETAIL6143,ORDER3280,PROD3202,1,78.34,78.34
DETAIL6144,ORDER5595,PROD3078,1,48.73,48.73
DETAIL6145,ORDER7159,PROD2663,3,96.54,289.62
DETAIL6146,ORDER4859,PROD2278,4,27.16,108.64
DETAIL6147,ORDER7771,PROD3877,3,17.93,53.79
DETAIL6148,ORDER7196,PROD2725,4,36.56,146.24
DETAIL6149,ORDER7972,PROD5265,4,45.61,182.44
DETAIL6150,ORDER7414,PROD2185,4,97.75,391.0
DETAIL6151,ORDER3277,PROD5286,4,67.05,268.2
DETAIL6152,ORDER4974,PROD5950,1,39.69,39.69
DETAIL6153,ORDER7879,PROD6557,4,14.49,57.96
DETAIL6154,ORDER7564,PROD5616,1,26.27,26.27
