ShipmentID,OrderID,ShipmentDate,Carrier,TrackingNumber,Status
SHIP6517,ORDER4517,2023-04-07,UPS,1Z5260689,In Transit
SHIP6518,ORDER4518,2023-12-09,DHL,1Z8763534,In Transit
SHIP6519,ORDER4519,2023-04-26,FedEx,1Z2553885,Delivered
SHIP6520,ORDER4520,2023-03-29,DHL,1Z5144658,Delivered
SHIP6521,ORDER4521,2023-03-31,FedEx,1Z6788194,In Transit
SHIP6522,ORDER4522,2023-07-09,UPS,1Z7432927,Delivered
SHIP6523,ORDER4523,2023-10-17,DHL,1Z9506121,Shipped
SHIP6524,ORDER4524,2023-10-31,USPS,1Z3935198,In Transit
SHIP6525,ORDER4525,2023-09-14,USPS,1Z9594940,Delivered
SHIP6526,ORDER4526,2023-08-07,UPS,1Z7358520,Shipped
SHIP6527,ORDER4527,2023-10-24,FedEx,1Z8618064,Shipped
SHIP6528,ORDER4528,2023-12-22,USPS,1Z8789742,Shipped
SHIP6529,ORDER4529,2023-01-30,DHL,1Z6854730,In Transit
SHIP6530,ORDER4530,2023-12-13,USPS,1Z6693387,In Transit
SHIP6531,ORDER4531,2023-12-02,UPS,1Z1859618,Shipped
SHIP6532,ORDER4532,2023-06-25,USPS,1Z2249942,Delivered
SHIP6533,ORDER4533,2023-04-27,FedEx,1Z9029149,In Transit
SHIP6534,ORDER4534,2023-02-06,FedEx,1Z2117003,Delivered
SHIP6535,ORDER4535,2023-06-27,DHL,1Z3945483,Delivered
SHIP6536,ORDER4536,2023-12-23,UPS,1Z4677415,In Transit
SHIP6537,ORDER4537,2023-07-27,DHL,1Z3150335,Delivered
SHIP6538,ORDER4538,2023-06-18,DHL,1Z8418470,In Transit
SHIP6539,ORDER4539,2023-07-20,UPS,1Z3612597,Delivered
SHIP6540,ORDER4540,2023-09-20,USPS,1Z4217123,In Transit
SHIP6541,ORDER4541,2023-03-15,DHL,1Z8243275,Shipped
SHIP6542,ORDER4542,2023-05-16,USPS,1Z8651714,Shipped
SHIP6543,ORDER4543,2023-09-29,UPS,1Z4372001,Delivered
SHIP6544,ORDER4544,2023-06-02,USPS,1Z1139034,Delivered
SHIP6545,ORDER4545,2023-07-04,USPS,1Z8576872,Delivered
SHIP6546,ORDER4546,2023-06-22,UPS,1Z6474004,In Transit
SHIP6547,ORDER4547,2023-09-15,FedEx,1Z4770667,Delivered
SHIP6548,ORDER4548,2023-04-24,FedEx,1Z7897377,In Transit
SHIP6549,ORDER4549,2023-10-13,FedEx,1Z8852993,Delivered
SHIP6550,ORDER4550,2023-07-25,USPS,1Z3451692,Shipped
SHIP6551,ORDER4551,2023-03-19,UPS,1Z8444693,In Transit
SHIP6552,ORDER4552,2023-11-01,UPS,1Z8122418,Shipped
SHIP6553,ORDER4553,2023-07-11,UPS,1Z9506078,In Transit
SHIP6554,ORDER4554,2023-11-08,UPS,1Z3415964,Delivered
SHIP6555,ORDER4555,2023-02-12,FedEx,1Z7907230,Delivered
SHIP6556,ORDER4556,2023-11-27,USPS,1Z3181662,Delivered
SHIP6557,ORDER4557,2023-03-09,USPS,1Z7038735,Delivered
SHIP6558,ORDER4558,2023-08-22,USPS,1Z9603217,In Transit
SHIP6559,ORDER4559,2023-03-12,USPS,1Z3453251,In Transit
SHIP6560,ORDER4560,2023-09-21,FedEx,1Z3318117,Delivered
SHIP6561,ORDER4561,2023-02-27,UPS,1Z7196315,Delivered
SHIP6562,ORDER4562,2023-05-12,FedEx,1Z1455959,Delivered
SHIP6563,ORDER4563,2023-03-21,DHL,1Z5684403,In Transit
SHIP6564,ORDER4564,2023-06-11,DHL,1Z1768880,In Transit
SHIP6565,ORDER4565,2023-09-12,FedEx,1Z3821673,In Transit
SHIP6566,ORDER4566,2023-11-04,DHL,1Z5089481,Shipped
SHIP6567,ORDER4567,2023-02-04,USPS,1Z3406893,Delivered
SHIP6568,ORDER4568,2023-10-12,FedEx,1Z4996486,Delivered
SHIP6569,ORDER4569,2023-05-14,FedEx,1Z6098187,Delivered
SHIP6570,ORDER4570,2023-07-06,DHL,1Z1550215,Delivered
SHIP6571,ORDER4571,2023-01-19,DHL,1Z4418759,Shipped
SHIP6572,ORDER4572,2023-09-16,DHL,1Z6156064,In Transit
SHIP6573,ORDER4573,2023-06-15,USPS,1Z2907035,In Transit
SHIP6574,ORDER4574,2023-12-10,USPS,1Z9350424,Delivered
SHIP6575,ORDER4575,2023-10-14,DHL,1Z9105151,Shipped
SHIP6576,ORDER4576,2023-12-29,USPS,1Z1822812,In Transit
SHIP6577,ORDER4577,2023-02-16,FedEx,1Z7539444,In Transit
SHIP6578,ORDER4578,2023-06-19,UPS,1Z2040167,Shipped
SHIP6579,ORDER4579,2023-07-27,USPS,1Z8742128,Delivered
SHIP6580,ORDER4580,2023-03-28,UPS,1Z3530937,Shipped
SHIP6581,ORDER4581,2023-05-28,USPS,1Z3531008,Delivered
SHIP6582,ORDER4582,2023-02-02,UPS,1Z8705783,Shipped
SHIP6583,ORDER4583,2023-02-28,UPS,1Z9099567,In Transit
SHIP6584,ORDER4584,2023-07-26,DHL,1Z2656731,Shipped
SHIP6585,ORDER4585,2023-09-02,DHL,1Z2289671,Delivered
SHIP6586,ORDER4586,2023-05-24,DHL,1Z3010484,In Transit
SHIP6587,ORDER4587,2023-10-24,DHL,1Z2797604,Delivered
SHIP6588,ORDER4588,2023-06-28,USPS,1Z8325599,In Transit
SHIP6589,ORDER4589,2023-11-19,FedEx,1Z3820357,Shipped
SHIP6590,ORDER4590,2023-10-11,USPS,1Z9935203,In Transit
SHIP6591,ORDER4591,2023-10-18,FedEx,1Z2412883,In Transit
SHIP6592,ORDER4592,2023-03-01,USPS,1Z1732546,In Transit
SHIP6593,ORDER4593,2023-02-01,USPS,1Z5898131,Delivered
SHIP6594,ORDER4594,2023-08-04,FedEx,1Z6127016,Delivered
SHIP6595,ORDER4595,2023-11-06,DHL,1Z8744644,Delivered
SHIP6596,ORDER4596,2023-12-26,UPS,1Z6418964,Shipped
SHIP6597,ORDER4597,2023-03-05,USPS,1Z9523335,Delivered
SHIP6598,ORDER4598,2023-04-28,DHL,1Z5639590,Shipped
SHIP6599,ORDER4599,2023-03-09,UPS,1Z9310321,Shipped
SHIP6600,ORDER4600,2023-04-14,USPS,1Z4564670,In Transit
SHIP6601,ORDER4601,2023-11-13,DHL,1Z8015962,Shipped
SHIP6602,ORDER4602,2023-07-12,UPS,1Z4570816,Delivered
SHIP6603,ORDER4603,2023-07-26,DHL,1Z6202042,In Transit
SHIP6604,ORDER4604,2023-11-16,DHL,1Z5356819,In Transit
SHIP6605,ORDER4605,2023-09-28,FedEx,1Z4976632,Delivered
SHIP6606,ORDER4606,2023-06-20,DHL,1Z1107228,Shipped
SHIP6607,ORDER4607,2023-02-19,DHL,1Z5441470,Delivered
SHIP6608,ORDER4608,2023-11-11,DHL,1Z8281806,Delivered
SHIP6609,ORDER4609,2023-09-18,UPS,1Z4464530,Delivered
SHIP6610,ORDER4610,2023-11-02,USPS,1Z5680207,In Transit
SHIP6611,ORDER4611,2023-08-17,UPS,1Z4096523,In Transit
SHIP6612,ORDER4612,2023-06-20,DHL,1Z2870947,In Transit
SHIP6613,ORDER4613,2023-04-24,USPS,1Z5907589,In Transit
SHIP6614,ORDER4614,2023-07-29,UPS,1Z8716495,Shipped
SHIP6615,ORDER4615,2023-05-29,USPS,1Z8183706,Shipped
SHIP6616,ORDER4616,2023-01-27,USPS,1Z8420660,In Transit
SHIP6617,ORDER4617,2023-06-23,UPS,1Z5525285,Shipped
SHIP6618,ORDER4618,2023-11-09,USPS,1Z5876965,In Transit
SHIP6619,ORDER4619,2023-12-06,USPS,1Z9178813,Delivered
SHIP6620,ORDER4620,2023-11-10,FedEx,1Z5052011,In Transit
SHIP6621,ORDER4621,2023-02-20,USPS,1Z7936617,Shipped
SHIP6622,ORDER4622,2023-08-04,USPS,1Z7669012,Shipped
SHIP6623,ORDER4623,2023-03-16,DHL,1Z4997482,Delivered
SHIP6624,ORDER4624,2023-11-07,FedEx,1Z6173419,Delivered
SHIP6625,ORDER4625,2023-07-26,DHL,1Z9935544,Delivered
SHIP6626,ORDER4626,2023-02-13,DHL,1Z6559129,Shipped
SHIP6627,ORDER4627,2023-10-20,UPS,1Z2337688,Delivered
SHIP6628,ORDER4628,2023-11-23,USPS,1Z2428700,Delivered
SHIP6629,ORDER4629,2023-08-07,USPS,1Z5035603,Delivered
SHIP6630,ORDER4630,2023-12-21,USPS,1Z7542813,In Transit
SHIP6631,ORDER4631,2023-10-29,DHL,1Z8168174,Delivered
SHIP6632,ORDER4632,2023-03-30,UPS,1Z8713879,In Transit
SHIP6633,ORDER4633,2023-04-07,DHL,1Z1663576,Delivered
SHIP6634,ORDER4634,2023-03-06,USPS,1Z8286183,In Transit
SHIP6635,ORDER4635,2023-03-06,UPS,1Z1168158,In Transit
SHIP6636,ORDER4636,2023-09-05,USPS,1Z5290068,Shipped
SHIP6637,ORDER4637,2023-04-30,UPS,1Z1970251,In Transit
SHIP6638,ORDER4638,2023-11-03,DHL,1Z5431088,In Transit
SHIP6639,ORDER4639,2023-09-01,USPS,1Z1784901,In Transit
SHIP6640,ORDER4640,2023-05-22,UPS,1Z8587136,Shipped
SHIP6641,ORDER4641,2023-04-24,USPS,1Z6993795,In Transit
SHIP6642,ORDER4642,2023-09-01,UPS,1Z6438899,In Transit
SHIP6643,ORDER4643,2023-03-22,DHL,1Z9958017,In Transit
SHIP6644,ORDER4644,2023-11-25,DHL,1Z3982677,Shipped
SHIP6645,ORDER4645,2023-01-13,UPS,1Z3628274,In Transit
SHIP6646,ORDER4646,2023-11-28,USPS,1Z5960827,Delivered
SHIP6647,ORDER4647,2023-05-18,USPS,1Z5439665,In Transit
SHIP6648,ORDER4648,2023-03-02,DHL,1Z7477697,In Transit
SHIP6649,ORDER4649,2023-11-22,DHL,1Z2933444,Shipped
SHIP6650,ORDER4650,2023-06-10,FedEx,1Z8358588,Shipped
SHIP6651,ORDER4651,2023-01-18,DHL,1Z2510896,Shipped
SHIP6652,ORDER4652,2023-05-03,DHL,1Z1300185,Delivered
SHIP6653,ORDER4653,2023-09-28,USPS,1Z4298950,In Transit
SHIP6654,ORDER4654,2023-06-12,USPS,1Z7536469,Shipped
SHIP6655,ORDER4655,2023-10-07,UPS,1Z6725663,Shipped
SHIP6656,ORDER4656,2023-05-17,DHL,1Z4867933,In Transit
SHIP6657,ORDER4657,2023-12-07,FedEx,1Z1916164,Delivered
SHIP6658,ORDER4658,2023-02-28,FedEx,1Z8170846,Shipped
SHIP6659,ORDER4659,2023-02-07,DHL,1Z5372302,Shipped
SHIP6660,ORDER4660,2023-04-25,DHL,1Z5831693,Delivered
SHIP6661,ORDER4661,2023-10-18,UPS,1Z2979908,In Transit
SHIP6662,ORDER4662,2023-02-24,UPS,1Z2200712,Delivered
SHIP6663,ORDER4663,2023-11-02,UPS,1Z9067890,In Transit
SHIP6664,ORDER4664,2023-06-29,UPS,1Z9934607,In Transit
SHIP6665,ORDER4665,2023-12-19,FedEx,1Z4478593,Shipped
SHIP6666,ORDER4666,2023-10-05,DHL,1Z2323760,In Transit
SHIP6667,ORDER4667,2023-01-29,UPS,1Z7113266,Delivered
SHIP6668,ORDER4668,2023-12-02,UPS,1Z2374392,In Transit
SHIP6669,ORDER4669,2023-08-07,USPS,1Z9814013,Shipped
SHIP6670,ORDER4670,2023-06-07,DHL,1Z9300621,Delivered
SHIP6671,ORDER4671,2023-03-24,UPS,1Z2575153,Shipped
SHIP6672,ORDER4672,2023-01-14,USPS,1Z1215565,In Transit
SHIP6673,ORDER4673,2023-03-18,UPS,1Z2054666,Shipped
SHIP6674,ORDER4674,2023-02-28,USPS,1Z1243210,Shipped
SHIP6675,ORDER4675,2023-08-11,FedEx,1Z2587443,Delivered
SHIP6676,ORDER4676,2023-09-19,USPS,1Z5958077,Shipped
SHIP6677,ORDER4677,2023-08-07,DHL,1Z5555053,Shipped
SHIP6678,ORDER4678,2023-05-26,DHL,1Z4556327,In Transit
SHIP6679,ORDER4679,2023-03-10,UPS,1Z8762597,In Transit
SHIP6680,ORDER4680,2023-02-05,UPS,1Z1163059,Delivered
SHIP6681,ORDER4681,2023-01-27,USPS,1Z5224512,Delivered
SHIP6682,ORDER4682,2023-09-18,USPS,1Z4303529,Shipped
SHIP6683,ORDER4683,2023-03-05,DHL,1Z3397052,In Transit
SHIP6684,ORDER4684,2023-08-14,DHL,1Z2979181,In Transit
SHIP6685,ORDER4685,2023-02-12,USPS,1Z3962271,Shipped
SHIP6686,ORDER4686,2023-10-08,FedEx,1Z9982048,Shipped
SHIP6687,ORDER4687,2023-12-31,FedEx,1Z8627378,Shipped
SHIP6688,ORDER4688,2023-01-15,USPS,1Z3944857,In Transit
SHIP6689,ORDER4689,2023-11-01,FedEx,1Z6281436,Delivered
SHIP6690,ORDER4690,2023-12-05,DHL,1Z5038885,Shipped
SHIP6691,ORDER4691,2023-10-04,DHL,1Z1967177,Shipped
SHIP6692,ORDER4692,2023-10-28,FedEx,1Z9543190,Delivered
SHIP6693,ORDER4693,2023-05-14,DHL,1Z2182712,In Transit
SHIP6694,ORDER4694,2023-07-25,DHL,1Z1996080,In Transit
SHIP6695,ORDER4695,2023-09-17,UPS,1Z1681536,Delivered
SHIP6696,ORDER4696,2023-08-08,USPS,1Z6694168,Delivered
SHIP6697,ORDER4697,2023-06-21,UPS,1Z5164241,Shipped
SHIP6698,ORDER4698,2023-10-21,USPS,1Z8192483,Delivered
SHIP6699,ORDER4699,2023-07-07,DHL,1Z5261683,In Transit
SHIP6700,ORDER4700,2023-06-07,USPS,1Z9303590,Delivered
SHIP6701,ORDER4701,2023-05-20,DHL,1Z4016077,In Transit
SHIP6702,ORDER4702,2023-04-19,UPS,1Z6285243,In Transit
SHIP6703,ORDER4703,2023-05-07,FedEx,1Z1032974,Shipped
SHIP6704,ORDER4704,2023-02-16,DHL,1Z6415387,In Transit
SHIP6705,ORDER4705,2023-12-23,FedEx,1Z3500240,In Transit
SHIP6706,ORDER4706,2023-06-18,FedEx,1Z3491490,In Transit
SHIP6707,ORDER4707,2023-05-07,FedEx,1Z7652768,Delivered
SHIP6708,ORDER4708,2023-08-11,FedEx,1Z3910754,Shipped
SHIP6709,ORDER4709,2023-09-26,USPS,1Z8796772,Shipped
SHIP6710,ORDER4710,2023-11-12,DHL,1Z2692060,Delivered
SHIP6711,ORDER4711,2023-04-18,UPS,1Z8120407,Delivered
SHIP6712,ORDER4712,2023-12-07,USPS,1Z7379632,Delivered
SHIP6713,ORDER4713,2023-01-02,DHL,1Z1912277,Shipped
SHIP6714,ORDER4714,2023-01-10,DHL,1Z3966854,Shipped
SHIP6715,ORDER4715,2023-01-07,USPS,1Z4750738,Shipped
SHIP6716,ORDER4716,2023-08-10,USPS,1Z3635237,Shipped
SHIP6717,ORDER4717,2023-08-06,DHL,1Z6690455,Delivered
SHIP6718,ORDER4718,2023-08-05,UPS,1Z2554101,In Transit
SHIP6719,ORDER4719,2023-02-09,DHL,1Z7743361,Shipped
SHIP6720,ORDER4720,2023-07-24,UPS,1Z2362926,Delivered
SHIP6721,ORDER4721,2023-10-06,UPS,1Z9222701,Delivered
SHIP6722,ORDER4722,2023-03-04,DHL,1Z9807267,Delivered
SHIP6723,ORDER4723,2023-11-17,FedEx,1Z9378645,In Transit
SHIP6724,ORDER4724,2023-05-17,FedEx,1Z1990001,Shipped
SHIP6725,ORDER4725,2023-05-02,UPS,1Z2017739,Delivered
SHIP6726,ORDER4726,2023-05-08,USPS,1Z3639902,Delivered
SHIP6727,ORDER4727,2023-08-11,FedEx,1Z2289715,In Transit
SHIP6728,ORDER4728,2023-01-30,UPS,1Z5652021,Shipped
SHIP6729,ORDER4729,2023-10-17,USPS,1Z4323900,In Transit
SHIP6730,ORDER4730,2023-11-13,DHL,1Z4042956,Shipped
SHIP6731,ORDER4731,2023-06-21,USPS,1Z6812720,In Transit
SHIP6732,ORDER4732,2023-06-11,DHL,1Z9834495,In Transit
SHIP6733,ORDER4733,2023-12-11,FedEx,1Z6993913,In Transit
SHIP6734,ORDER4734,2023-04-27,USPS,1Z1709926,Delivered
SHIP6735,ORDER4735,2023-12-30,FedEx,1Z5203399,Delivered
SHIP6736,ORDER4736,2023-03-22,FedEx,1Z9793072,In Transit
SHIP6737,ORDER4737,2023-08-09,FedEx,1Z1823634,Delivered
SHIP6738,ORDER4738,2023-11-17,USPS,1Z2391744,In Transit
SHIP6739,ORDER4739,2023-07-30,USPS,1Z2158770,Shipped
SHIP6740,ORDER4740,2023-04-12,DHL,1Z3797966,Shipped
SHIP6741,ORDER4741,2023-08-17,UPS,1Z9998648,Delivered
SHIP6742,ORDER4742,2023-11-05,UPS,1Z6603708,Shipped
SHIP6743,ORDER4743,2023-04-26,USPS,1Z4654734,In Transit
SHIP6744,ORDER4744,2023-11-17,FedEx,1Z8518915,In Transit
SHIP6745,ORDER4745,2023-01-25,UPS,1Z5716923,Shipped
SHIP6746,ORDER4746,2023-02-20,DHL,1Z5400466,Delivered
SHIP6747,ORDER4747,2023-12-05,UPS,1Z9714376,Delivered
SHIP6748,ORDER4748,2023-11-06,USPS,1Z1117598,Shipped
SHIP6749,ORDER4749,2023-05-09,FedEx,1Z9498512,In Transit
SHIP6750,ORDER4750,2023-08-02,FedEx,1Z2199323,In Transit
SHIP6751,ORDER4751,2023-07-12,USPS,1Z7867687,In Transit
SHIP6752,ORDER4752,2023-05-28,FedEx,1Z3620926,In Transit
SHIP6753,ORDER4753,2023-05-02,UPS,1Z5799031,Delivered
SHIP6754,ORDER4754,2023-11-24,UPS,1Z2278533,Delivered
SHIP6755,ORDER4755,2023-05-29,UPS,1Z9955907,In Transit
SHIP6756,ORDER4756,2023-04-27,USPS,1Z8178778,In Transit
SHIP6757,ORDER4757,2023-04-02,UPS,1Z5989838,Shipped
SHIP6758,ORDER4758,2023-11-21,USPS,1Z5768576,In Transit
SHIP6759,ORDER4759,2023-02-02,DHL,1Z8088416,Shipped
SHIP6760,ORDER4760,2023-12-10,DHL,1Z8579853,Delivered
SHIP6761,ORDER4761,2023-07-18,DHL,1Z9236386,In Transit
SHIP6762,ORDER4762,2023-10-11,UPS,1Z7123397,In Transit
SHIP6763,ORDER4763,2023-10-13,DHL,1Z9221201,In Transit
SHIP6764,ORDER4764,2023-05-09,USPS,1Z8123402,Shipped
SHIP6765,ORDER4765,2023-12-31,DHL,1Z1452003,In Transit
SHIP6766,ORDER4766,2023-12-28,FedEx,1Z7831743,Shipped
SHIP6767,ORDER4767,2023-04-05,FedEx,1Z4279646,Delivered
SHIP6768,ORDER4768,2023-12-20,UPS,1Z9039043,In Transit
SHIP6769,ORDER4769,2023-01-18,FedEx,1Z3076260,In Transit
SHIP6770,ORDER4770,2023-04-08,UPS,1Z3676556,Delivered
SHIP6771,ORDER4771,2023-08-21,DHL,1Z3056840,Delivered
SHIP6772,ORDER4772,2023-08-16,FedEx,1Z2884368,Delivered
SHIP6773,ORDER4773,2023-05-10,DHL,1Z1803569,Delivered
SHIP6774,ORDER4774,2023-06-30,UPS,1Z4500872,Shipped
SHIP6775,ORDER4775,2023-04-12,FedEx,1Z5740034,Delivered
SHIP6776,ORDER4776,2023-03-28,UPS,1Z4409793,Shipped
SHIP6777,ORDER4777,2023-06-14,USPS,1Z9366483,In Transit
SHIP6778,ORDER4778,2023-10-06,UPS,1Z3884002,Delivered
SHIP6779,ORDER4779,2023-03-27,DHL,1Z8416091,In Transit
SHIP6780,ORDER4780,2023-11-17,UPS,1Z8244018,Shipped
SHIP6781,ORDER4781,2023-11-08,DHL,1Z6223597,In Transit
SHIP6782,ORDER4782,2023-05-21,USPS,1Z8560239,Delivered
SHIP6783,ORDER4783,2023-09-22,DHL,1Z5838603,Shipped
SHIP6784,ORDER4784,2023-04-30,USPS,1Z8358780,Shipped
SHIP6785,ORDER4785,2023-09-21,FedEx,1Z4750672,In Transit
SHIP6786,ORDER4786,2023-09-15,USPS,1Z6321879,In Transit
SHIP6787,ORDER4787,2023-07-05,USPS,1Z6062395,Delivered
SHIP6788,ORDER4788,2023-06-09,UPS,1Z1435586,Shipped
SHIP6789,ORDER4789,2023-03-07,USPS,1Z6761161,Shipped
SHIP6790,ORDER4790,2023-02-17,UPS,1Z1951055,Shipped
SHIP6791,ORDER4791,2023-01-02,UPS,1Z3004086,Shipped
SHIP6792,ORDER4792,2023-01-01,USPS,1Z6994954,Delivered
SHIP6793,ORDER4793,2023-04-14,FedEx,1Z6757261,Delivered
SHIP6794,ORDER4794,2023-10-16,USPS,1Z9064896,Shipped
SHIP6795,ORDER4795,2023-08-27,UPS,1Z3878460,Delivered
SHIP6796,ORDER4796,2023-12-30,DHL,1Z8166423,Shipped
SHIP6797,ORDER4797,2023-11-17,DHL,1Z5760755,Shipped
SHIP6798,ORDER4798,2023-12-16,UPS,1Z8240708,In Transit
SHIP6799,ORDER4799,2023-11-09,USPS,1Z2755596,Shipped
SHIP6800,ORDER4800,2023-02-10,FedEx,1Z9343658,In Transit
SHIP6801,ORDER4801,2023-02-24,USPS,1Z3441622,Shipped
SHIP6802,ORDER4802,2023-12-30,FedEx,1Z6045098,In Transit
SHIP6803,ORDER4803,2023-10-27,UPS,1Z6679158,In Transit
SHIP6804,ORDER4804,2023-03-26,USPS,1Z2060673,In Transit
SHIP6805,ORDER4805,2023-01-23,UPS,1Z8541216,Delivered
SHIP6806,ORDER4806,2023-05-18,USPS,1Z2826758,In Transit
SHIP6807,ORDER4807,2023-10-30,USPS,1Z3356075,In Transit
SHIP6808,ORDER4808,2023-11-01,FedEx,1Z1812463,In Transit
SHIP6809,ORDER4809,2023-09-09,UPS,1Z7523286,In Transit
SHIP6810,ORDER4810,2023-11-28,UPS,1Z4605203,Delivered
SHIP6811,ORDER4811,2023-09-21,DHL,1Z1849840,In Transit
SHIP6812,ORDER4812,2023-12-20,FedEx,1Z2909771,In Transit
SHIP6813,ORDER4813,2023-08-18,DHL,1Z7897907,Shipped
SHIP6814,ORDER4814,2023-12-13,DHL,1Z1423208,Shipped
SHIP6815,ORDER4815,2023-04-25,USPS,1Z6370436,In Transit
SHIP6816,ORDER4816,2023-08-21,DHL,1Z1956819,Delivered
SHIP6817,ORDER4817,2023-02-11,DHL,1Z6284376,In Transit
SHIP6818,ORDER4818,2023-03-30,DHL,1Z9363632,Shipped
SHIP6819,ORDER4819,2023-01-23,UPS,1Z3819267,Delivered
SHIP6820,ORDER4820,2023-07-19,UPS,1Z5577947,Delivered
SHIP6821,ORDER4821,2023-04-24,USPS,1Z7574292,In Transit
SHIP6822,ORDER4822,2023-10-22,DHL,1Z7174048,In Transit
SHIP6823,ORDER4823,2023-11-14,USPS,1Z8084783,In Transit
SHIP6824,ORDER4824,2023-08-10,USPS,1Z5507241,In Transit
SHIP6825,ORDER4825,2023-09-21,DHL,1Z8233473,In Transit
SHIP6826,ORDER4826,2023-09-28,DHL,1Z1567108,In Transit
SHIP6827,ORDER4827,2023-10-10,FedEx,1Z8037324,In Transit
SHIP6828,ORDER4828,2023-07-20,DHL,1Z5502590,Shipped
SHIP6829,ORDER4829,2023-03-16,UPS,1Z5458039,In Transit
SHIP6830,ORDER4830,2023-06-07,USPS,1Z8464306,Shipped
SHIP6831,ORDER4831,2023-04-23,UPS,1Z2950746,Delivered
SHIP6832,ORDER4832,2023-01-30,USPS,1Z2998030,Shipped
SHIP6833,ORDER4833,2023-11-22,USPS,1Z7000667,Delivered
SHIP6834,ORDER4834,2023-12-20,UPS,1Z8218340,Shipped
SHIP6835,ORDER4835,2023-07-01,USPS,1Z9590971,Shipped
SHIP6836,ORDER4836,2023-03-24,FedEx,1Z5049691,In Transit
SHIP6837,ORDER4837,2023-02-20,FedEx,1Z4604723,In Transit
SHIP6838,ORDER4838,2023-10-28,DHL,1Z5583481,Delivered
SHIP6839,ORDER4839,2023-05-18,USPS,1Z1953242,Shipped
SHIP6840,ORDER4840,2023-08-24,USPS,1Z8014296,Shipped
SHIP6841,ORDER4841,2023-09-02,UPS,1Z5955662,In Transit
SHIP6842,ORDER4842,2023-09-25,UPS,1Z2386700,In Transit
SHIP6843,ORDER4843,2023-10-09,FedEx,1Z3061834,Delivered
SHIP6844,ORDER4844,2023-03-27,USPS,1Z2311902,Delivered
SHIP6845,ORDER4845,2023-10-17,FedEx,1Z2287924,In Transit
SHIP6846,ORDER4846,2023-07-15,FedEx,1Z3877213,Delivered
SHIP6847,ORDER4847,2023-03-18,UPS,1Z6946953,In Transit
SHIP6848,ORDER4848,2023-05-12,DHL,1Z7942448,In Transit
SHIP6849,ORDER4849,2023-03-06,DHL,1Z8391970,In Transit
SHIP6850,ORDER4850,2023-01-25,FedEx,1Z2748505,Delivered
SHIP6851,ORDER4851,2023-12-05,DHL,1Z4626598,Shipped
SHIP6852,ORDER4852,2023-01-19,DHL,1Z6378856,Delivered
SHIP6853,ORDER4853,2023-04-26,USPS,1Z3715289,In Transit
SHIP6854,ORDER4854,2023-06-09,DHL,1Z2186077,Shipped
SHIP6855,ORDER4855,2023-10-07,DHL,1Z5905170,In Transit
SHIP6856,ORDER4856,2023-09-10,DHL,1Z2500878,Delivered
SHIP6857,ORDER4857,2023-03-22,USPS,1Z8816886,Delivered
SHIP6858,ORDER4858,2023-04-17,UPS,1Z4209117,Delivered
SHIP6859,ORDER4859,2023-12-23,UPS,1Z1260793,Delivered
SHIP6860,ORDER4860,2023-07-12,UPS,1Z5358076,Shipped
SHIP6861,ORDER4861,2023-11-01,FedEx,1Z3099929,Delivered
SHIP6862,ORDER4862,2023-09-01,UPS,1Z3950663,Shipped
SHIP6863,ORDER4863,2023-08-02,USPS,1Z5675967,Delivered
SHIP6864,ORDER4864,2023-12-21,USPS,1Z7553145,In Transit
SHIP6865,ORDER4865,2023-08-27,DHL,1Z8607814,Delivered
SHIP6866,ORDER4866,2023-10-14,USPS,1Z9944647,Shipped
SHIP6867,ORDER4867,2023-08-31,USPS,1Z6794986,Delivered
SHIP6868,ORDER4868,2023-02-26,UPS,1Z3033490,In Transit
SHIP6869,ORDER4869,2023-01-11,UPS,1Z6770967,Delivered
SHIP6870,ORDER4870,2023-04-10,USPS,1Z1647326,Delivered
SHIP6871,ORDER4871,2023-11-05,USPS,1Z1188487,Delivered
SHIP6872,ORDER4872,2023-07-25,USPS,1Z7808318,In Transit
SHIP6873,ORDER4873,2023-10-07,UPS,1Z7771789,Shipped
SHIP6874,ORDER4874,2023-04-26,USPS,1Z7152055,Shipped
SHIP6875,ORDER4875,2023-11-28,FedEx,1Z3522569,Shipped
SHIP6876,ORDER4876,2023-04-26,USPS,1Z1624504,In Transit
SHIP6877,ORDER4877,2023-01-29,UPS,1Z6313290,Shipped
SHIP6878,ORDER4878,2023-01-14,USPS,1Z6245721,In Transit
SHIP6879,ORDER4879,2023-10-21,DHL,1Z2789248,In Transit
SHIP6880,ORDER4880,2023-02-19,UPS,1Z4046999,In Transit
SHIP6881,ORDER4881,2023-11-03,UPS,1Z9658550,Delivered
SHIP6882,ORDER4882,2023-02-27,DHL,1Z7414690,In Transit
SHIP6883,ORDER4883,2023-08-10,USPS,1Z8779408,Delivered
SHIP6884,ORDER4884,2023-06-14,DHL,1Z4853496,Shipped
SHIP6885,ORDER4885,2023-11-25,FedEx,1Z2637015,Shipped
SHIP6886,ORDER4886,2023-01-13,FedEx,1Z7963136,Shipped
SHIP6887,ORDER4887,2023-01-26,DHL,1Z4081875,Shipped
SHIP6888,ORDER4888,2023-04-28,DHL,1Z3123144,Shipped
SHIP6889,ORDER4889,2023-09-02,FedEx,1Z6344903,Shipped
SHIP6890,ORDER4890,2023-07-09,FedEx,1Z7221762,In Transit
SHIP6891,ORDER4891,2023-08-15,DHL,1Z2331988,In Transit
